seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
2116,opposed_strong,extension,4096,True,adam,0.03,exact,True,0.9963526508682985,0.8711808455822755,1.2894067852918043,0.5260683894044189,0.8652918553328399,0.9962756742764539,0.8998252446586092,1.2199280826901042,0.5251408170383153,0.86173099769088,0.6241550087775884,0.6113174733097471
2116,opposed_strong,extension,4096,True,adam,0.03,unit_broadcast,True,0.8234957938414852,0.9484104080138448,1.1084707485304206,0.5086413290889351,0.6987125906183442,0.82610384629538,0.9504247415958496,1.1040392542984638,0.5098249642514714,0.6973740777147717,0.8181283610284811,0.8171076086479021
2116,opposed_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.8234958408251308,0.9484131478518486,1.1084647103234366,0.5086400921788459,0.6987147393439849,0.8261039056694954,0.9504273856875195,1.1040334476336409,0.5098236452229258,0.697376094056003,0.8181228837530381,0.8171067086477639
2116,opposed_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,0.9962136547422239,0.8706670988852624,1.2906753157272046,0.5248372687779528,0.8648174188149078,0.9961333269798016,0.8988846623292096,1.2221682533752702,0.5240561392550438,0.8615757445880816,0.6260001967453263,0.6115708315753017
2116,opposed_strong,extension,4096,True,sgd,0.3,exact,True,0.9975096731345693,0.8716187075552876,1.2883262109450684,0.5266810975525518,0.8674216259531387,0.99748875480133,0.8761082257209363,1.277278200005252,0.5267343107679686,0.8656623960735715,0.626480394127302,0.6169787979919426
2116,opposed_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,0.8326779220332491,0.9890429408820927,1.0221541735926736,0.494882547483561,0.7112280574472963,0.8341792734586948,0.9893273405255997,1.0215730772517162,0.4947330055214447,0.7093889510352895,0.9141964107681554,0.9028225436563364
2116,opposed_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.806234514352512,0.9989038789007237,1.002194645155694,0.4430756249993211,0.6235042479267345,0.806953451296033,0.9989217528384396,1.0021588195515851,0.44293400210410916,0.6227645104409738,0.7359669423535384,0.7679314353990887
2116,opposed_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.9973754106871884,0.8718581957943107,1.2877354195631165,0.5268665679572123,0.867492035671597,0.997354390435659,0.8753632017605126,1.2791075857167264,0.5271266901041828,0.866131241189461,0.6275959238458193,0.6195073915896787
2116,opposed_strong,extension,8192,True,adam,0.03,exact,True,0.9962417402049527,0.8786779773563361,1.2709806801033507,0.5334187419013038,0.8720674855206935,0.996138857046,0.911237905327142,1.1929853944468778,0.5350727223326646,0.8720161196161038,0.6483263796622702,0.6423250186838967
2116,opposed_strong,extension,8192,True,adam,0.03,unit_broadcast,True,0.8110154753686842,0.8690945177015122,1.294562856981642,0.40372922457806854,0.6042722855632136,0.8180120953221737,0.878683734157748,1.2709665941036719,0.40607128682020416,0.6083029220434402,0.8558178216803249,0.7538341201006407
2116,opposed_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.8110161300942037,0.8690944062001742,1.2945631328640297,0.40372985928402366,0.604273074366752,0.8180127860004387,0.8786836693671805,1.2709667526355906,0.4060719135581166,0.6083037471802766,0.855816455550841,0.7538331627582064
2116,opposed_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,0.9961322943634603,0.8777289794962959,1.273304068515639,0.5303553497683866,0.8713939161663543,0.996208675888851,0.9125629962367402,1.1898862735781357,0.5288752972720676,0.870901996274946,0.6551135664902024,0.6328234041032064
2116,opposed_strong,extension,8192,True,sgd,0.3,exact,True,0.9974597947191023,0.8718692568848824,1.2877081369579475,0.5268364844188923,0.8675951444531038,0.9974409854981431,0.8744835222398722,1.2812696798541254,0.5269618803928228,0.8662025011051682,0.6275450789197481,0.6207721933700181
2116,opposed_strong,extension,8192,True,sgd,0.3,unit_broadcast,True,0.8308842692949285,0.9511487093184714,1.102450364142446,0.4921298304277118,0.7275720452541994,0.8350926720076226,0.9545632611659102,1.094983804204144,0.49432982250186724,0.7249994309902833,0.9543045565160373,0.9492463415270705
2116,opposed_strong,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.8123059944317791,0.9992149585427725,1.0015713154931125,0.44848578590034505,0.6298169902633057,0.8132612375049524,0.9992370905020832,1.0015269830562805,0.44826842830808156,0.6287724948276119,0.7451433601418322,0.7788834557963933
2116,opposed_strong,extension,8192,True,sgd,0.3,ancestry_three_oracle,True,0.9973271418967515,0.8721204368400495,1.2870886847490124,0.527031870834705,0.8676768828845579,0.9973089650702497,0.8737445673219456,1.2830876167767198,0.5273212892338344,0.8666583288165907,0.6287608608832382,0.6233425843641387
2116,opposed_strong,extension,12288,True,adam,0.03,exact,True,0.9962352301611255,0.8787902245163576,1.270706046415432,0.53299878104874,0.8722678235575547,0.9961424271936858,0.905699545978209,1.2060045860544606,0.5343568356190461,0.8721551845224371,0.6505008467666047,0.6621532886458166
