seed,split,condition_id,family,tree,optimizer,rule,rate,step,population_nmse,test_noisy_nmse,accuracy,balanced_accuracy,gradient_cosine,gradient_clipped_steps,parameter_clipped_steps,parameter_clipped_coefficients,max_abs_parameter,parameter_norm,failed,failure_step,elapsed_seconds
2026112,development,0,and4,balanced_ab_cd,sgd,exact,0.003,0,1.7879145809067674,1.70404474549457,0.875,0.4666666666666667,1.0,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16711672802921385
2026112,development,1,and4,balanced_ab_cd,sgd,exact,0.01,0,1.7879145809067674,1.70404474549457,0.875,0.4666666666666667,1.0,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16716271301265806
2026112,development,2,and4,balanced_ab_cd,sgd,exact,0.03,0,1.7879145809067674,1.70404474549457,0.875,0.4666666666666667,1.0,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16719708708114922
2026112,development,3,and4,balanced_ab_cd,sgd,broadcast,0.003,0,1.7879145809067674,1.70404474549457,0.875,0.4666666666666667,0.35355220070904086,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16722663608379662
2026112,development,4,and4,balanced_ab_cd,sgd,broadcast,0.01,0,1.7879145809067674,1.70404474549457,0.875,0.4666666666666667,0.35355220070904086,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16725474607665092
2026112,development,5,and4,balanced_ab_cd,sgd,broadcast,0.03,0,1.7879145809067674,1.70404474549457,0.875,0.4666666666666667,0.35355220070904086,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16728285909630358
2026112,development,6,and4,balanced_ab_cd,adam,exact,0.003,0,1.7879145809067674,1.70404474549457,0.875,0.4666666666666667,1.0,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16731031308881938
2026112,development,7,and4,balanced_ab_cd,adam,exact,0.01,0,1.7879145809067674,1.70404474549457,0.875,0.4666666666666667,1.0,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16733908804599196
2026112,development,8,and4,balanced_ab_cd,adam,exact,0.03,0,1.7879145809067674,1.70404474549457,0.875,0.4666666666666667,1.0,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16737766400910914
2026112,development,9,and4,balanced_ab_cd,adam,broadcast,0.003,0,1.7879145809067674,1.70404474549457,0.875,0.4666666666666667,0.35355220070904086,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1674054010072723
2026112,development,10,and4,balanced_ab_cd,adam,broadcast,0.01,0,1.7879145809067674,1.70404474549457,0.875,0.4666666666666667,0.35355220070904086,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16743306606076658
2026112,development,11,and4,balanced_ab_cd,adam,broadcast,0.03,0,1.7879145809067674,1.70404474549457,0.875,0.4666666666666667,0.35355220070904086,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16746039304416627
2026112,development,12,and4,balanced_ac_bd,sgd,exact,0.003,0,1.7879145809067674,1.7240053435971479,0.875,0.4666666666666667,0.9999999999999999,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16748870408628136
2026112,development,13,and4,balanced_ac_bd,sgd,exact,0.01,0,1.7879145809067674,1.7240053435971479,0.875,0.4666666666666667,0.9999999999999999,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16751708707306534
2026112,development,14,and4,balanced_ac_bd,sgd,exact,0.03,0,1.7879145809067674,1.7240053435971479,0.875,0.4666666666666667,0.9999999999999999,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1675442480482161
2026112,development,15,and4,balanced_ac_bd,sgd,broadcast,0.003,0,1.7879145809067674,1.7240053435971479,0.875,0.4666666666666667,0.3535522007090409,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16757101006805897
2026112,development,16,and4,balanced_ac_bd,sgd,broadcast,0.01,0,1.7879145809067674,1.7240053435971479,0.875,0.4666666666666667,0.3535522007090409,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16759855905547738
2026112,development,17,and4,balanced_ac_bd,sgd,broadcast,0.03,0,1.7879145809067674,1.7240053435971479,0.875,0.4666666666666667,0.3535522007090409,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16762625705450773
2026112,development,18,and4,balanced_ac_bd,adam,exact,0.003,0,1.7879145809067674,1.7240053435971479,0.875,0.4666666666666667,0.9999999999999999,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1676540190819651
2026112,development,19,and4,balanced_ac_bd,adam,exact,0.01,0,1.7879145809067674,1.7240053435971479,0.875,0.4666666666666667,0.9999999999999999,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1676809861091897
2026112,development,20,and4,balanced_ac_bd,adam,exact,0.03,0,1.7879145809067674,1.7240053435971479,0.875,0.4666666666666667,0.9999999999999999,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1677086210111156
2026112,development,21,and4,balanced_ac_bd,adam,broadcast,0.003,0,1.7879145809067674,1.7240053435971479,0.875,0.4666666666666667,0.3535522007090409,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1677355250576511
2026112,development,22,and4,balanced_ac_bd,adam,broadcast,0.01,0,1.7879145809067674,1.7240053435971479,0.875,0.4666666666666667,0.3535522007090409,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16776255704462528
2026112,development,23,and4,balanced_ac_bd,adam,broadcast,0.03,0,1.7879145809067674,1.7240053435971479,0.875,0.4666666666666667,0.3535522007090409,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16779374203179032
2026112,development,24,and4,balanced_ad_bc,sgd,exact,0.003,0,1.7879145809067674,1.7146544881893728,0.875,0.4666666666666667,1.0000000000000002,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1678342620143667
2026112,development,25,and4,balanced_ad_bc,sgd,exact,0.01,0,1.7879145809067674,1.7146544881893728,0.875,0.4666666666666667,1.0000000000000002,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16786292602773756
2026112,development,26,and4,balanced_ad_bc,sgd,exact,0.03,0,1.7879145809067674,1.7146544881893728,0.875,0.4666666666666667,1.0000000000000002,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1678906100569293
2026112,development,27,and4,balanced_ad_bc,sgd,broadcast,0.003,0,1.7879145809067674,1.7146544881893728,0.875,0.4666666666666667,0.353552200709041,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16791798605117947
2026112,development,28,and4,balanced_ad_bc,sgd,broadcast,0.01,0,1.7879145809067674,1.7146544881893728,0.875,0.4666666666666667,0.353552200709041,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16794458904769272
2026112,development,29,and4,balanced_ad_bc,sgd,broadcast,0.03,0,1.7879145809067674,1.7146544881893728,0.875,0.4666666666666667,0.353552200709041,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16797140007838607
2026112,development,30,and4,balanced_ad_bc,adam,exact,0.003,0,1.7879145809067674,1.7146544881893728,0.875,0.4666666666666667,1.0000000000000002,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16799788805656135
2026112,development,31,and4,balanced_ad_bc,adam,exact,0.01,0,1.7879145809067674,1.7146544881893728,0.875,0.4666666666666667,1.0000000000000002,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16802471410483122
2026112,development,32,and4,balanced_ad_bc,adam,exact,0.03,0,1.7879145809067674,1.7146544881893728,0.875,0.4666666666666667,1.0000000000000002,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16805136401671916
2026112,development,33,and4,balanced_ad_bc,adam,broadcast,0.003,0,1.7879145809067674,1.7146544881893728,0.875,0.4666666666666667,0.353552200709041,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16807897901162505
2026112,development,34,and4,balanced_ad_bc,adam,broadcast,0.01,0,1.7879145809067674,1.7146544881893728,0.875,0.4666666666666667,0.353552200709041,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1681057190289721
2026112,development,35,and4,balanced_ad_bc,adam,broadcast,0.03,0,1.7879145809067674,1.7146544881893728,0.875,0.4666666666666667,0.353552200709041,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1681321990909055
2026112,development,36,and4,comb_a_b_cd,sgd,exact,0.003,0,1.8375450163828773,1.779227232209542,0.9375,0.5,0.9999999999999998,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16815885703545064
2026112,development,37,and4,comb_a_b_cd,sgd,exact,0.01,0,1.8375450163828773,1.779227232209542,0.9375,0.5,0.9999999999999998,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16818583710119128
2026112,development,38,and4,comb_a_b_cd,sgd,exact,0.03,0,1.8375450163828773,1.779227232209542,0.9375,0.5,0.9999999999999998,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1682118820026517
2026112,development,39,and4,comb_a_b_cd,sgd,broadcast,0.003,0,1.8375450163828773,1.779227232209542,0.9375,0.5,0.9051288098987254,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16823921108152717
2026112,development,40,and4,comb_a_b_cd,sgd,broadcast,0.01,0,1.8375450163828773,1.779227232209542,0.9375,0.5,0.9051288098987254,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16826561803463846
2026112,development,41,and4,comb_a_b_cd,sgd,broadcast,0.03,0,1.8375450163828773,1.779227232209542,0.9375,0.5,0.9051288098987254,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1682929890230298
2026112,development,42,and4,comb_a_b_cd,adam,exact,0.003,0,1.8375450163828773,1.779227232209542,0.9375,0.5,0.9999999999999998,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16831998899579048
2026112,development,43,and4,comb_a_b_cd,adam,exact,0.01,0,1.8375450163828773,1.779227232209542,0.9375,0.5,0.9999999999999998,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16834752110298723
2026112,development,44,and4,comb_a_b_cd,adam,exact,0.03,0,1.8375450163828773,1.779227232209542,0.9375,0.5,0.9999999999999998,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16837462806142867
2026112,development,45,and4,comb_a_b_cd,adam,broadcast,0.003,0,1.8375450163828773,1.779227232209542,0.9375,0.5,0.9051288098987254,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16840124304872006
2026112,development,46,and4,comb_a_b_cd,adam,broadcast,0.01,0,1.8375450163828773,1.779227232209542,0.9375,0.5,0.9051288098987254,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.1684277430176735
2026112,development,47,and4,comb_a_b_cd,adam,broadcast,0.03,0,1.8375450163828773,1.779227232209542,0.9375,0.5,0.9051288098987254,0,0,0,1.0182327868106351,1.7264354443930618,False,-1,0.16845548304263502
2026112,development,48,or4,balanced_ab_cd,sgd,exact,0.003,0,1.6172057550400305,1.764665779684142,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16848294902592897
2026112,development,49,or4,balanced_ab_cd,sgd,exact,0.01,0,1.6172057550400305,1.764665779684142,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16851000301539898
2026112,development,50,or4,balanced_ab_cd,sgd,exact,0.03,0,1.6172057550400305,1.764665779684142,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.1685369540937245
2026112,development,51,or4,balanced_ab_cd,sgd,broadcast,0.003,0,1.6172057550400305,1.764665779684142,0.9375,0.5,-0.42572539841254464,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16856397804804146
2026112,development,52,or4,balanced_ab_cd,sgd,broadcast,0.01,0,1.6172057550400305,1.764665779684142,0.9375,0.5,-0.42572539841254464,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16859014506917447
2026112,development,53,or4,balanced_ab_cd,sgd,broadcast,0.03,0,1.6172057550400305,1.764665779684142,0.9375,0.5,-0.42572539841254464,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16862378106452525
2026112,development,54,or4,balanced_ab_cd,adam,exact,0.003,0,1.6172057550400305,1.764665779684142,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16865084506571293
2026112,development,55,or4,balanced_ab_cd,adam,exact,0.01,0,1.6172057550400305,1.764665779684142,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.1686777879949659
2026112,development,56,or4,balanced_ab_cd,adam,exact,0.03,0,1.6172057550400305,1.764665779684142,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16870899708010256
2026112,development,57,or4,balanced_ab_cd,adam,broadcast,0.003,0,1.6172057550400305,1.764665779684142,0.9375,0.5,-0.42572539841254464,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16873581509571522
2026112,development,58,or4,balanced_ab_cd,adam,broadcast,0.01,0,1.6172057550400305,1.764665779684142,0.9375,0.5,-0.42572539841254464,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16876217303797603
2026112,development,59,or4,balanced_ab_cd,adam,broadcast,0.03,0,1.6172057550400305,1.764665779684142,0.9375,0.5,-0.42572539841254464,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16878871200606227
2026112,development,60,or4,balanced_ac_bd,sgd,exact,0.003,0,1.6172057550400305,1.7371243597686452,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16882246604654938
2026112,development,61,or4,balanced_ac_bd,sgd,exact,0.01,0,1.6172057550400305,1.7371243597686452,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16885034809820354
2026112,development,62,or4,balanced_ac_bd,sgd,exact,0.03,0,1.6172057550400305,1.7371243597686452,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.1688779080286622
2026112,development,63,or4,balanced_ac_bd,sgd,broadcast,0.003,0,1.6172057550400305,1.7371243597686452,0.9375,0.5,-0.42572539841254464,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.1689051860012114
2026112,development,64,or4,balanced_ac_bd,sgd,broadcast,0.01,0,1.6172057550400305,1.7371243597686452,0.9375,0.5,-0.42572539841254464,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16893243009690195
2026112,development,65,or4,balanced_ac_bd,sgd,broadcast,0.03,0,1.6172057550400305,1.7371243597686452,0.9375,0.5,-0.42572539841254464,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.1689595280913636
2026112,development,66,or4,balanced_ac_bd,adam,exact,0.003,0,1.6172057550400305,1.7371243597686452,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16898588801268488
2026112,development,67,or4,balanced_ac_bd,adam,exact,0.01,0,1.6172057550400305,1.7371243597686452,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16901251510716975
2026112,development,68,or4,balanced_ac_bd,adam,exact,0.03,0,1.6172057550400305,1.7371243597686452,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16903895104769617
2026112,development,69,or4,balanced_ac_bd,adam,broadcast,0.003,0,1.6172057550400305,1.7371243597686452,0.9375,0.5,-0.42572539841254464,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16906528908293694
2026112,development,70,or4,balanced_ac_bd,adam,broadcast,0.01,0,1.6172057550400305,1.7371243597686452,0.9375,0.5,-0.42572539841254464,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16909226204734296
2026112,development,71,or4,balanced_ac_bd,adam,broadcast,0.03,0,1.6172057550400305,1.7371243597686452,0.9375,0.5,-0.42572539841254464,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.1691192400176078
2026112,development,72,or4,balanced_ad_bc,sgd,exact,0.003,0,1.6172057550400305,1.7628041253950784,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16914753301534802
2026112,development,73,or4,balanced_ad_bc,sgd,exact,0.01,0,1.6172057550400305,1.7628041253950784,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.1691795710939914
2026112,development,74,or4,balanced_ad_bc,sgd,exact,0.03,0,1.6172057550400305,1.7628041253950784,0.9375,0.5,1.0,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.16920779505744576
2026112,development,75,or4,balanced_ad_bc,sgd,broadcast,0.003,0,1.6172057550400305,1.7628041253950784,0.9375,0.5,-0.42572539841254453,0,0,0,0.8122374401393844,1.452827033397899,False,-1,0.1692346150521189
