seed,split,condition_id,family,tree,optimizer,rule,rate,step,population_nmse,test_noisy_nmse,accuracy,balanced_accuracy,gradient_cosine,gradient_clipped_steps,parameter_clipped_steps,parameter_clipped_coefficients,max_abs_parameter,parameter_norm,failed,failure_step,elapsed_seconds
2026110,development,0,and4,balanced_ab_cd,sgd,exact,0.003,0,0.7689655390592435,0.797844012058865,1.0,1.0,0.9999999999999999,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032586646964773536
2026110,development,1,and4,balanced_ab_cd,sgd,exact,0.01,0,0.7689655390592435,0.797844012058865,1.0,1.0,0.9999999999999999,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03260486095678061
2026110,development,2,and4,balanced_ab_cd,sgd,exact,0.03,0,0.7689655390592435,0.797844012058865,1.0,1.0,0.9999999999999999,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03261708898935467
2026110,development,3,and4,balanced_ab_cd,sgd,broadcast,0.003,0,0.7689655390592435,0.797844012058865,1.0,1.0,0.329783665869823,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03262784401886165
2026110,development,4,and4,balanced_ab_cd,sgd,broadcast,0.01,0,0.7689655390592435,0.797844012058865,1.0,1.0,0.329783665869823,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03263787797186524
2026110,development,5,and4,balanced_ab_cd,sgd,broadcast,0.03,0,0.7689655390592435,0.797844012058865,1.0,1.0,0.329783665869823,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03264822205528617
2026110,development,6,and4,balanced_ab_cd,adam,exact,0.003,0,0.7689655390592435,0.797844012058865,1.0,1.0,0.9999999999999999,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03265821700915694
2026110,development,7,and4,balanced_ab_cd,adam,exact,0.01,0,0.7689655390592435,0.797844012058865,1.0,1.0,0.9999999999999999,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032667885068804026
2026110,development,8,and4,balanced_ab_cd,adam,exact,0.03,0,0.7689655390592435,0.797844012058865,1.0,1.0,0.9999999999999999,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032677470007911325
2026110,development,9,and4,balanced_ab_cd,adam,broadcast,0.003,0,0.7689655390592435,0.797844012058865,1.0,1.0,0.329783665869823,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03268719697371125
2026110,development,10,and4,balanced_ab_cd,adam,broadcast,0.01,0,0.7689655390592435,0.797844012058865,1.0,1.0,0.329783665869823,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03269679006189108
2026110,development,11,and4,balanced_ab_cd,adam,broadcast,0.03,0,0.7689655390592435,0.797844012058865,1.0,1.0,0.329783665869823,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03270627302117646
2026110,development,12,and4,balanced_ac_bd,sgd,exact,0.003,0,0.7689655390592435,0.8352952540274774,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032716332003474236
2026110,development,13,and4,balanced_ac_bd,sgd,exact,0.01,0,0.7689655390592435,0.8352952540274774,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032726746052503586
2026110,development,14,and4,balanced_ac_bd,sgd,exact,0.03,0,0.7689655390592435,0.8352952540274774,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03273645706940442
2026110,development,15,and4,balanced_ac_bd,sgd,broadcast,0.003,0,0.7689655390592435,0.8352952540274774,1.0,1.0,0.32978366586982283,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03274605597835034
2026110,development,16,and4,balanced_ac_bd,sgd,broadcast,0.01,0,0.7689655390592435,0.8352952540274774,1.0,1.0,0.32978366586982283,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03275554103311151
2026110,development,17,and4,balanced_ac_bd,sgd,broadcast,0.03,0,0.7689655390592435,0.8352952540274774,1.0,1.0,0.32978366586982283,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032765915035270154
2026110,development,18,and4,balanced_ac_bd,adam,exact,0.003,0,0.7689655390592435,0.8352952540274774,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03277559101115912
2026110,development,19,and4,balanced_ac_bd,adam,exact,0.01,0,0.7689655390592435,0.8352952540274774,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03278493299148977
2026110,development,20,and4,balanced_ac_bd,adam,exact,0.03,0,0.7689655390592435,0.8352952540274774,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03279436205048114
2026110,development,21,and4,balanced_ac_bd,adam,broadcast,0.003,0,0.7689655390592435,0.8352952540274774,1.0,1.0,0.32978366586982283,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03280379599891603
2026110,development,22,and4,balanced_ac_bd,adam,broadcast,0.01,0,0.7689655390592435,0.8352952540274774,1.0,1.0,0.32978366586982283,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032813136000186205
2026110,development,23,and4,balanced_ac_bd,adam,broadcast,0.03,0,0.7689655390592435,0.8352952540274774,1.0,1.0,0.32978366586982283,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.0328224339755252
2026110,development,24,and4,balanced_ad_bc,sgd,exact,0.003,0,0.7689655390592435,0.8118187378106327,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032831656048074365
2026110,development,25,and4,balanced_ad_bc,sgd,exact,0.01,0,0.7689655390592435,0.8118187378106327,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03284125204663724
2026110,development,26,and4,balanced_ad_bc,sgd,exact,0.03,0,0.7689655390592435,0.8118187378106327,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.0328506079968065
2026110,development,27,and4,balanced_ad_bc,sgd,broadcast,0.003,0,0.7689655390592435,0.8118187378106327,1.0,1.0,0.32978366586982283,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032859863014891744
2026110,development,28,and4,balanced_ad_bc,sgd,broadcast,0.01,0,0.7689655390592435,0.8118187378106327,1.0,1.0,0.32978366586982283,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032869111048057675
2026110,development,29,and4,balanced_ad_bc,sgd,broadcast,0.03,0,0.7689655390592435,0.8118187378106327,1.0,1.0,0.32978366586982283,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03287842602003366
2026110,development,30,and4,balanced_ad_bc,adam,exact,0.003,0,0.7689655390592435,0.8118187378106327,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03288778197020292
2026110,development,31,and4,balanced_ad_bc,adam,exact,0.01,0,0.7689655390592435,0.8118187378106327,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032897636061534286
2026110,development,32,and4,balanced_ad_bc,adam,exact,0.03,0,0.7689655390592435,0.8118187378106327,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032906968030147254
2026110,development,33,and4,balanced_ad_bc,adam,broadcast,0.003,0,0.7689655390592435,0.8118187378106327,1.0,1.0,0.32978366586982283,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03291666496079415
2026110,development,34,and4,balanced_ad_bc,adam,broadcast,0.01,0,0.7689655390592435,0.8118187378106327,1.0,1.0,0.32978366586982283,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032925989013165236
2026110,development,35,and4,balanced_ad_bc,adam,broadcast,0.03,0,0.7689655390592435,0.8118187378106327,1.0,1.0,0.32978366586982283,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03293523099273443
2026110,development,36,and4,comb_a_b_cd,sgd,exact,0.003,0,0.6125358757687109,0.6544734290976582,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032944482984021306
2026110,development,37,and4,comb_a_b_cd,sgd,exact,0.01,0,0.6125358757687109,0.6544734290976582,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03295370296109468
2026110,development,38,and4,comb_a_b_cd,sgd,exact,0.03,0,0.6125358757687109,0.6544734290976582,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.032962771016173065
2026110,development,39,and4,comb_a_b_cd,sgd,broadcast,0.003,0,0.6125358757687109,0.6544734290976582,1.0,1.0,0.8087094904228966,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03297200903762132
2026110,development,40,and4,comb_a_b_cd,sgd,broadcast,0.01,0,0.6125358757687109,0.6544734290976582,1.0,1.0,0.8087094904228966,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03298140806145966
2026110,development,41,and4,comb_a_b_cd,sgd,broadcast,0.03,0,0.6125358757687109,0.6544734290976582,1.0,1.0,0.8087094904228966,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03299080906435847
2026110,development,42,and4,comb_a_b_cd,adam,exact,0.003,0,0.6125358757687109,0.6544734290976582,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.0330001930706203
2026110,development,43,and4,comb_a_b_cd,adam,exact,0.01,0,0.6125358757687109,0.6544734290976582,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.033009630045853555
2026110,development,44,and4,comb_a_b_cd,adam,exact,0.03,0,0.6125358757687109,0.6544734290976582,1.0,1.0,1.0000000000000002,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03302612202242017
2026110,development,45,and4,comb_a_b_cd,adam,broadcast,0.003,0,0.6125358757687109,0.6544734290976582,1.0,1.0,0.8087094904228966,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.033035536063835025
2026110,development,46,and4,comb_a_b_cd,adam,broadcast,0.01,0,0.6125358757687109,0.6544734290976582,1.0,1.0,0.8087094904228966,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03304505196865648
2026110,development,47,and4,comb_a_b_cd,adam,broadcast,0.03,0,0.6125358757687109,0.6544734290976582,1.0,1.0,0.8087094904228966,0,0,0,1.2892075478961316,1.818803095308851,False,-1,0.03305452596396208
2026110,development,48,or4,balanced_ab_cd,sgd,exact,0.003,0,2.067314679076259,2.3097626126014283,0.9375,0.5,1.0000000000000002,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.033064367016777396
2026110,development,49,or4,balanced_ab_cd,sgd,exact,0.01,0,2.067314679076259,2.3097626126014283,0.9375,0.5,1.0000000000000002,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03307371702976525
2026110,development,50,or4,balanced_ab_cd,sgd,exact,0.03,0,2.067314679076259,2.3097626126014283,0.9375,0.5,1.0000000000000002,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03308319300413132
2026110,development,51,or4,balanced_ab_cd,sgd,broadcast,0.003,0,2.067314679076259,2.3097626126014283,0.9375,0.5,0.2754853724977991,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03309262404218316
2026110,development,52,or4,balanced_ab_cd,sgd,broadcast,0.01,0,2.067314679076259,2.3097626126014283,0.9375,0.5,0.2754853724977991,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03310201899148524
2026110,development,53,or4,balanced_ab_cd,sgd,broadcast,0.03,0,2.067314679076259,2.3097626126014283,0.9375,0.5,0.2754853724977991,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03311473806388676
2026110,development,54,or4,balanced_ab_cd,adam,exact,0.003,0,2.067314679076259,2.3097626126014283,0.9375,0.5,1.0000000000000002,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03312413697130978
2026110,development,55,or4,balanced_ab_cd,adam,exact,0.01,0,2.067314679076259,2.3097626126014283,0.9375,0.5,1.0000000000000002,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.033133410033769906
2026110,development,56,or4,balanced_ab_cd,adam,exact,0.03,0,2.067314679076259,2.3097626126014283,0.9375,0.5,1.0000000000000002,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03314533201046288
2026110,development,57,or4,balanced_ab_cd,adam,broadcast,0.003,0,2.067314679076259,2.3097626126014283,0.9375,0.5,0.2754853724977991,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03315464698243886
2026110,development,58,or4,balanced_ab_cd,adam,broadcast,0.01,0,2.067314679076259,2.3097626126014283,0.9375,0.5,0.2754853724977991,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03316405403893441
2026110,development,59,or4,balanced_ab_cd,adam,broadcast,0.03,0,2.067314679076259,2.3097626126014283,0.9375,0.5,0.2754853724977991,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03317347203847021
2026110,development,60,or4,balanced_ac_bd,sgd,exact,0.003,0,2.0673146790762584,2.1818442526906745,0.9375,0.5,1.0,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.033182722982019186
2026110,development,61,or4,balanced_ac_bd,sgd,exact,0.01,0,2.0673146790762584,2.1818442526906745,0.9375,0.5,1.0,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03319202002603561
2026110,development,62,or4,balanced_ac_bd,sgd,exact,0.03,0,2.0673146790762584,2.1818442526906745,0.9375,0.5,1.0,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.033201358979567885
2026110,development,63,or4,balanced_ac_bd,sgd,broadcast,0.003,0,2.0673146790762584,2.1818442526906745,0.9375,0.5,0.27548537249779903,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03321060899179429
2026110,development,64,or4,balanced_ac_bd,sgd,broadcast,0.01,0,2.0673146790762584,2.1818442526906745,0.9375,0.5,0.27548537249779903,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03321999101899564
2026110,development,65,or4,balanced_ac_bd,sgd,broadcast,0.03,0,2.0673146790762584,2.1818442526906745,0.9375,0.5,0.27548537249779903,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03322956804186106
2026110,development,66,or4,balanced_ac_bd,adam,exact,0.003,0,2.0673146790762584,2.1818442526906745,0.9375,0.5,1.0,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.033238854026421905
2026110,development,67,or4,balanced_ac_bd,adam,exact,0.01,0,2.0673146790762584,2.1818442526906745,0.9375,0.5,1.0,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03324806096497923
2026110,development,68,or4,balanced_ac_bd,adam,exact,0.03,0,2.0673146790762584,2.1818442526906745,0.9375,0.5,1.0,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03325739305000752
2026110,development,69,or4,balanced_ac_bd,adam,broadcast,0.003,0,2.0673146790762584,2.1818442526906745,0.9375,0.5,0.27548537249779903,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.033266660990193486
2026110,development,70,or4,balanced_ac_bd,adam,broadcast,0.01,0,2.0673146790762584,2.1818442526906745,0.9375,0.5,0.27548537249779903,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.033276185975410044
2026110,development,71,or4,balanced_ac_bd,adam,broadcast,0.03,0,2.0673146790762584,2.1818442526906745,0.9375,0.5,0.27548537249779903,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.033285490004345775
2026110,development,72,or4,balanced_ad_bc,sgd,exact,0.003,0,2.0673146790762584,2.3065651902168867,0.9375,0.5,1.0,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03329612500965595
2026110,development,73,or4,balanced_ad_bc,sgd,exact,0.01,0,2.0673146790762584,2.3065651902168867,0.9375,0.5,1.0,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03330568200908601
2026110,development,74,or4,balanced_ad_bc,sgd,exact,0.03,0,2.0673146790762584,2.3065651902168867,0.9375,0.5,1.0,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.033315379987470806
2026110,development,75,or4,balanced_ad_bc,sgd,broadcast,0.003,0,2.0673146790762584,2.3065651902168867,0.9375,0.5,0.275485372497799,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03332462999969721
2026110,development,76,or4,balanced_ad_bc,sgd,broadcast,0.01,0,2.0673146790762584,2.3065651902168867,0.9375,0.5,0.275485372497799,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03333382401615381
2026110,development,77,or4,balanced_ad_bc,sgd,broadcast,0.03,0,2.0673146790762584,2.3065651902168867,0.9375,0.5,0.275485372497799,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.033343457034789026
2026110,development,78,or4,balanced_ad_bc,adam,exact,0.003,0,2.0673146790762584,2.3065651902168867,0.9375,0.5,1.0,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.033358416985720396
2026110,development,79,or4,balanced_ad_bc,adam,exact,0.01,0,2.0673146790762584,2.3065651902168867,0.9375,0.5,1.0,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.0333675550064072
2026110,development,80,or4,balanced_ad_bc,adam,exact,0.03,0,2.0673146790762584,2.3065651902168867,0.9375,0.5,1.0,0,0,0,0.7286289090266395,1.67415014484124,False,-1,0.03339272702578455
