seed,split,condition_id,family,tree,optimizer,rule,rate,step,population_nmse,test_noisy_nmse,accuracy,balanced_accuracy,gradient_cosine,gradient_clipped_steps,parameter_clipped_steps,parameter_clipped_coefficients,max_abs_parameter,parameter_norm,failed,failure_step,elapsed_seconds
2026111,development,0,and4,balanced_ab_cd,sgd,exact,0.003,0,1.39942650364842,1.2758036382697535,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.0302711179247126
2026111,development,1,and4,balanced_ab_cd,sgd,exact,0.01,0,1.39942650364842,1.2758036382697535,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030289408983662724
2026111,development,2,and4,balanced_ab_cd,sgd,exact,0.03,0,1.39942650364842,1.2758036382697535,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030302049010060728
2026111,development,3,and4,balanced_ab_cd,sgd,broadcast,0.003,0,1.39942650364842,1.2758036382697535,0.9375,0.5,0.11279947873597325,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.03031300299335271
2026111,development,4,and4,balanced_ab_cd,sgd,broadcast,0.01,0,1.39942650364842,1.2758036382697535,0.9375,0.5,0.11279947873597325,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030322955921292305
2026111,development,5,and4,balanced_ab_cd,sgd,broadcast,0.03,0,1.39942650364842,1.2758036382697535,0.9375,0.5,0.11279947873597325,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030332823982462287
2026111,development,6,and4,balanced_ab_cd,adam,exact,0.003,0,1.39942650364842,1.2758036382697535,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030342742917127907
2026111,development,7,and4,balanced_ab_cd,adam,exact,0.01,0,1.39942650364842,1.2758036382697535,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.03035240701865405
2026111,development,8,and4,balanced_ab_cd,adam,exact,0.03,0,1.39942650364842,1.2758036382697535,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030362135963514447
2026111,development,9,and4,balanced_ab_cd,adam,broadcast,0.003,0,1.39942650364842,1.2758036382697535,0.9375,0.5,0.11279947873597325,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.03037150902673602
2026111,development,10,and4,balanced_ab_cd,adam,broadcast,0.01,0,1.39942650364842,1.2758036382697535,0.9375,0.5,0.11279947873597325,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.03038089699111879
2026111,development,11,and4,balanced_ab_cd,adam,broadcast,0.03,0,1.39942650364842,1.2758036382697535,0.9375,0.5,0.11279947873597325,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.03039001300930977
2026111,development,12,and4,balanced_ac_bd,sgd,exact,0.003,0,1.39942650364842,1.2517250816910608,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.0303996279835701
2026111,development,13,and4,balanced_ac_bd,sgd,exact,0.01,0,1.39942650364842,1.2517250816910608,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030414678971283138
2026111,development,14,and4,balanced_ac_bd,sgd,exact,0.03,0,1.39942650364842,1.2517250816910608,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030424240976572037
2026111,development,15,and4,balanced_ac_bd,sgd,broadcast,0.003,0,1.39942650364842,1.2517250816910608,0.9375,0.5,0.11279947873597337,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030433714971877635
2026111,development,16,and4,balanced_ac_bd,sgd,broadcast,0.01,0,1.39942650364842,1.2517250816910608,0.9375,0.5,0.11279947873597337,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030443569994531572
2026111,development,17,and4,balanced_ac_bd,sgd,broadcast,0.03,0,1.39942650364842,1.2517250816910608,0.9375,0.5,0.11279947873597337,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.03045345493592322
2026111,development,18,and4,balanced_ac_bd,adam,exact,0.003,0,1.39942650364842,1.2517250816910608,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030463116010650992
2026111,development,19,and4,balanced_ac_bd,adam,exact,0.01,0,1.39942650364842,1.2517250816910608,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030472342972643673
2026111,development,20,and4,balanced_ac_bd,adam,exact,0.03,0,1.39942650364842,1.2517250816910608,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030481828027404845
2026111,development,21,and4,balanced_ac_bd,adam,broadcast,0.003,0,1.39942650364842,1.2517250816910608,0.9375,0.5,0.11279947873597337,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030492063029669225
2026111,development,22,and4,balanced_ac_bd,adam,broadcast,0.01,0,1.39942650364842,1.2517250816910608,0.9375,0.5,0.11279947873597337,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030501713976264
2026111,development,23,and4,balanced_ac_bd,adam,broadcast,0.03,0,1.39942650364842,1.2517250816910608,0.9375,0.5,0.11279947873597337,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.03051086701452732
2026111,development,24,and4,balanced_ad_bc,sgd,exact,0.003,0,1.39942650364842,1.2509214442215955,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030520039959810674
2026111,development,25,and4,balanced_ad_bc,sgd,exact,0.01,0,1.39942650364842,1.2509214442215955,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030529569019563496
2026111,development,26,and4,balanced_ad_bc,sgd,exact,0.03,0,1.39942650364842,1.2509214442215955,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030539033003151417
2026111,development,27,and4,balanced_ad_bc,sgd,broadcast,0.003,0,1.39942650364842,1.2509214442215955,0.9375,0.5,0.11279947873597336,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030548122012987733
2026111,development,28,and4,balanced_ad_bc,sgd,broadcast,0.01,0,1.39942650364842,1.2509214442215955,0.9375,0.5,0.11279947873597336,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030557377031072974
2026111,development,29,and4,balanced_ad_bc,sgd,broadcast,0.03,0,1.39942650364842,1.2509214442215955,0.9375,0.5,0.11279947873597336,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030566436937078834
2026111,development,30,and4,balanced_ad_bc,adam,exact,0.003,0,1.39942650364842,1.2509214442215955,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030575696961022913
2026111,development,31,and4,balanced_ad_bc,adam,exact,0.01,0,1.39942650364842,1.2509214442215955,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.03058471402619034
2026111,development,32,and4,balanced_ad_bc,adam,exact,0.03,0,1.39942650364842,1.2509214442215955,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030593739007599652
2026111,development,33,and4,balanced_ad_bc,adam,broadcast,0.003,0,1.39942650364842,1.2509214442215955,0.9375,0.5,0.11279947873597336,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030603079008869827
2026111,development,34,and4,balanced_ad_bc,adam,broadcast,0.01,0,1.39942650364842,1.2509214442215955,0.9375,0.5,0.11279947873597336,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030612234957516193
2026111,development,35,and4,balanced_ad_bc,adam,broadcast,0.03,0,1.39942650364842,1.2509214442215955,0.9375,0.5,0.11279947873597336,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030621201964095235
2026111,development,36,and4,comb_a_b_cd,sgd,exact,0.003,0,0.7630878528319852,0.7357383426260082,0.9375,0.5,1.0000000000000002,0,0,0,0.6942966569542529,1.2781215862619582,False,-1,0.030630560009740293
